round_epochs,val_loss,val_acc,loss,acc,activation,optimizer,losses,hidden_layers,batch_size,epochs
10,0.12552787891580064,0.9029126126789352,0.127608775626868,0.8770833338300387,elu,Adam,mean_squared_error,1,20,10
10,0.24761028667387452,0.9247572809747122,0.24792692825819054,0.8947916633139054,softmax,sgd,mean_squared_error,2,50,10
10,0.20632774129654596,0.723300967980357,0.21190367514888445,0.7020833324640989,softmax,Nadam,mean_squared_error,2,20,10
20,0.1551645103010159,0.8106796058636268,0.1562249744310975,0.8187500014901161,relu,Adam,mean_squared_error,2,40,20
20,0.24677901599303032,0.643203891018062,0.2478628815151751,0.6114583387970924,softmax,sgd,mean_squared_error,3,30,20
20,0.22880310659269684,0.5898058162730875,0.23152819958825907,0.5708333378036817,elu,sgd,mean_squared_error,3,40,20
10,0.18130151536858197,0.7572815505046289,0.18449517029027143,0.7625000004967054,relu,Adam,mean_squared_error,2,40,10
10,0.23465471099881294,0.5800970847745544,0.23762343265116215,0.5489583363135656,softmax,Nadam,mean_squared_error,3,40,10
10,0.17146474007263923,0.7791262057799737,0.17379699228331447,0.777083333581686,elu,Adam,mean_squared_error,3,50,10
10,0.23618761240278632,0.6601941900924572,0.2383436324695746,0.6510416703919569,elu,sgd,mean_squared_error,3,50,10
20,0.2423349258679788,0.5703883518293066,0.24459855599949756,0.5520833351959785,sigmoid,sgd,mean_squared_error,1,20,20
20,0.2450526877514367,0.5703883518293066,0.246911296620965,0.5489583381762108,softmax,sgd,mean_squared_error,3,20,20
20,0.23630370120111022,0.5703883576161654,0.23861990186075369,0.548958339728415,softmax,Adam,mean_squared_error,2,50,20
20,0.23359498873497675,0.5800970847745544,0.23597042014201483,0.5499999995032946,softmax,Adam,mean_squared_error,2,40,20
10,0.24786396454838874,0.5703883606542661,0.24893102142959833,0.5489583443850279,softmax,sgd,mean_squared_error,2,30,10
10,0.141489239934,0.8543689331962067,0.1431781305000186,0.8427083306014538,relu,Adam,mean_squared_error,1,20,10
20,0.1028814860483975,0.9174757168709653,0.10355151630938053,0.9052083250135183,relu,Adam,mean_squared_error,1,30,20
20,0.18513371426503636,0.7815533986369383,0.18756506902476153,0.796875,softmax,Nadam,mean_squared_error,3,40,20
10,0.24638331095570498,0.5703883518293066,0.24871511788417897,0.5489583400388559,sigmoid,sgd,mean_squared_error,2,20,10
10,0.22703503376071893,0.6165048556709752,0.23098313342779875,0.5854166746139526,softmax,Nadam,mean_squared_error,1,30,10
20,0.20513673792186293,0.8252427193146308,0.20591064542531967,0.8302083257585764,elu,sgd,mean_squared_error,2,30,20
10,0.20206192859168193,0.7451456241237308,0.20531097116569677,0.7666666656732559,sigmoid,Nadam,mean_squared_error,1,40,10
10,0.20729260218953624,0.7378640675429001,0.21005575793484846,0.7229166673496366,sigmoid,Nadam,mean_squared_error,1,50,10
20,0.2293108907139417,0.5728155397674413,0.23230367774764696,0.5510416633139054,elu,sgd,mean_squared_error,1,50,20
10,0.13473760437907525,0.8762135945477532,0.13419171857337156,0.859375,relu,Nadam,mean_squared_error,3,40,10
20,0.14093777880940622,0.8567961066671945,0.14111165764431158,0.8447916638106108,relu,Adam,mean_squared_error,1,50,20
10,0.24126677916755954,0.5703883576161654,0.24318415469800433,0.5489583378657699,softmax,Adam,mean_squared_error,3,50,10
10,0.13302896113939655,0.9004854342891174,0.13577115326188505,0.8708333242684603,relu,Nadam,mean_squared_error,3,30,10
20,0.2208682917854161,0.570388350382592,0.2237446370224158,0.5593749992549419,relu,sgd,mean_squared_error,1,40,20
20,0.20853959255426832,0.7038834905161441,0.21124164387583733,0.6958333303531011,softmax,Adam,mean_squared_error,3,20,20
20,0.06597820434321477,0.9538835029578904,0.06608723530856271,0.942708338300387,elu,Nadam,mean_squared_error,1,50,20
10,0.2407368080129901,0.570388350382592,0.24272479116916656,0.6906250019868215,softmax,Adam,mean_squared_error,2,40,10
10,0.16460832316898605,0.8131067810706722,0.16650095162913203,0.8208333353201548,elu,Adam,mean_squared_error,1,50,10
20,0.14615268600218503,0.8519417452580721,0.14749489398673177,0.8447916656732559,softmax,Nadam,mean_squared_error,1,20,20
20,0.16726398612689047,0.8228155420821848,0.1679228188780447,0.8062500022351742,sigmoid,Adam,mean_squared_error,1,20,20
10,0.20940015790531935,0.7087378692858427,0.2128400964041551,0.7124999985098839,sigmoid,Nadam,mean_squared_error,3,40,10
10,0.2400642720240991,0.5703883606542661,0.24252087017521262,0.5489583453163505,softmax,Adam,mean_squared_error,2,30,10
10,0.16930482297846414,0.817961167941973,0.1725049614906311,0.8197916646798452,elu,Adam,mean_squared_error,3,40,10
10,0.13594441307545865,0.8762135928116955,0.13828027558823427,0.8624999901900688,relu,Nadam,mean_squared_error,2,50,10
10,0.24184556233072743,0.570388350382592,0.24395930704971155,0.5489583325882753,softmax,Adam,mean_squared_error,1,40,10
10,0.22780256530324233,0.6237864100817337,0.23033907916396856,0.608333332153658,elu,sgd,mean_squared_error,1,50,10
20,0.22116721841027437,0.682038841027658,0.22362676914781332,0.6875000046566129,softmax,Adam,mean_squared_error,1,30,20
20,0.20782920551820866,0.7548543695107247,0.20932639917979637,0.740624992797772,sigmoid,Adam,mean_squared_error,1,50,20
20,0.0450889868480922,0.9587378525039525,0.04606426786631346,0.9552083183079958,elu,Nadam,mean_squared_error,1,30,20
20,0.11744064758124861,0.8980582524271845,0.11790298235913117,0.8791666639347872,sigmoid,Nadam,mean_squared_error,2,20,20
20,0.23900393982535428,0.5703883606542661,0.24085741210728884,0.548958346247673,sigmoid,sgd,mean_squared_error,1,30,20
10,0.19375333341869336,0.8033980550696549,0.1967922211624682,0.7708333302289248,sigmoid,Nadam,mean_squared_error,2,30,10
20,0.24669000390663887,0.5703883518293066,0.24818719985584417,0.5489583387970924,softmax,sgd,mean_squared_error,2,20,20
20,0.03261728950061844,0.9781553374910817,0.034627170263168715,0.9645833298563957,elu,Nadam,mean_squared_error,2,20,20
10,0.22170576460442495,0.6504854470202066,0.2253518677316606,0.6083333343267441,sigmoid,Nadam,mean_squared_error,2,50,10
10,0.12359885155286604,0.9029126126789352,0.12579772373040518,0.886458333581686,elu,Adam,mean_squared_error,2,20,10
20,0.11648897595197252,0.9053398092973579,0.11707288430382808,0.8864583373069763,elu,Adam,mean_squared_error,3,40,20
10,0.23432531070362017,0.5849514649909677,0.23708824270094433,0.6229166739309827,softmax,Nadam,mean_squared_error,2,50,10
10,0.24744133231709303,0.570388350382592,0.24847262042264143,0.548958337555329,softmax,sgd,mean_squared_error,2,40,10
10,0.249016165299323,0.5703883576161654,0.2494161445647478,0.5489583366240064,softmax,sgd,mean_squared_error,1,50,10
10,0.23393485745758685,0.5703883518293066,0.23670667006323734,0.5489583381762108,softmax,Adam,mean_squared_error,1,20,10
20,0.24831651115012401,0.6456310711439374,0.24880595800156394,0.6468750058362881,softmax,sgd,mean_squared_error,1,50,20
